datetime,portfolio_value,cash,return
2020-03-20 09:30:00-04:00,100000.0,100000.0,0.0
2020-03-21 09:30:00-04:00,100000.0,100000.0,0.0
2020-03-23 09:30:00-04:00,100000.0,100000.0,0.0
2020-03-24 09:30:00-04:00,100000.0,100000.0,0.0
2020-03-25 09:30:00-04:00,100000.0,100000.0,0.0
2020-03-26 09:30:00-04:00,100000.0,100000.0,0.0
2020-03-27 09:30:00-04:00,100000.0,100000.0,0.0
2020-03-28 09:30:00-04:00,100000.0,100000.0,0.0
2020-03-30 09:30:00-04:00,100000.0,100000.0,0.0
2020-03-31 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-01 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-02 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-03 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-04 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-06 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-07 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-08 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-09 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-10 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-13 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-14 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-15 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-16 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-17 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-18 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-20 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-21 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-22 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-23 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-24 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-25 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-27 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-28 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-29 09:30:00-04:00,100000.0,100000.0,0.0
2020-04-30 09:30:00-04:00,100000.0,100000.0,0.0
2020-05-01 09:30:00-04:00,100000.0,100000.0,0.0
2020-05-02 09:30:00-04:00,100000.0,100000.0,0.0
2020-05-04 09:30:00-04:00,100000.0,100000.0,0.0
2020-05-05 09:30:00-04:00,100000.0,100000.0,0.0
2020-05-06 09:30:00-04:00,100000.0,100000.0,0.0
2020-05-07 09:30:00-04:00,100000.0,100000.0,0.0
2020-05-08 09:30:00-04:00,100000.0,100000.0,0.0
2020-05-09 09:30:00-04:00,100000.0,100000.0,0.0
2020-05-11 09:30:00-04:00,100000.0,100000.0,0.0
2020-05-12 09:30:00-04:00,100000.0,100000.0,0.0
2020-05-13 09:30:00-04:00,100000.0,100000.0,0.0
2020-05-14 09:30:00-04:00,100000.0,100000.0,0.0
2020-05-15 09:30:00-04:00,100000.0,100000.0,0.0
2020-05-16 09:30:00-04:00,100000.0,100000.0,0.0
2020-05-18 09:30:00-04:00,100000.0,100000.0,0.0
2020-05-19 09:30:00-04:00,100000.0,100000.0,0.0
2020-05-20 09:30:00-04:00,100000.0,100000.0,0.0
2020-05-21 09:30:00-04:00,100000.0,100000.0,0.0
2020-05-22 09:30:00-04:00,100000.0,100000.0,0.0
2020-05-23 09:30:00-04:00,100000.0,100000.0,0.0
2020-05-26 09:30:00-04:00,100000.0,100000.0,0.0
2020-05-27 09:30:00-04:00,100000.0,100000.0,0.0
2020-05-28 09:30:00-04:00,100000.0,100000.0,0.0
2020-05-29 09:30:00-04:00,100000.0,100000.0,0.0
2020-05-30 09:30:00-04:00,100000.0,100000.0,0.0
2020-06-01 09:30:00-04:00,100000.0,100000.0,0.0
2020-06-02 09:30:00-04:00,100000.0,100000.0,0.0
2020-06-03 09:30:00-04:00,100000.0,100000.0,0.0
2020-06-04 09:30:00-04:00,100000.0,100000.0,0.0
2020-06-05 09:30:00-04:00,100000.0,100000.0,0.0
2020-06-06 09:30:00-04:00,100000.0,100000.0,0.0
2020-06-08 09:30:00-04:00,100000.0,100000.0,0.0
2020-06-09 09:30:00-04:00,100000.0,100000.0,0.0
2020-06-10 09:30:00-04:00,100000.0,100000.0,0.0
2020-06-11 09:30:00-04:00,100000.0,100000.0,0.0
2020-06-12 09:30:00-04:00,100000.0,100000.0,0.0
2020-06-13 09:30:00-04:00,100000.0,100000.0,0.0
2020-06-15 09:30:00-04:00,100000.0,100000.0,0.0
2020-06-16 09:30:00-04:00,100000.0,100000.0,0.0
2020-06-17 09:30:00-04:00,100000.0,100000.0,0.0
2020-06-18 09:30:00-04:00,100000.0,100000.0,0.0
2020-06-19 09:30:00-04:00,100000.0,100000.0,0.0
2020-06-20 09:30:00-04:00,100000.0,100000.0,0.0
2020-06-22 09:30:00-04:00,100000.0,100000.0,0.0
2020-06-23 09:30:00-04:00,100000.0,100000.0,0.0
2020-06-24 09:30:00-04:00,100000.0,100000.0,0.0
2020-06-25 09:30:00-04:00,100000.0,100000.0,0.0
2020-06-26 09:30:00-04:00,100000.0,100000.0,0.0
2020-06-27 09:30:00-04:00,100000.0,100000.0,0.0
2020-06-29 09:30:00-04:00,100000.0,100000.0,0.0
2020-06-30 09:30:00-04:00,100000.0,100000.0,0.0
2020-07-01 09:30:00-04:00,100000.0,100000.0,0.0
2020-07-02 09:30:00-04:00,100000.0,100000.0,0.0
2020-07-03 09:30:00-04:00,100000.0,100000.0,0.0
2020-07-06 09:30:00-04:00,100000.0,100000.0,0.0
2020-07-07 09:30:00-04:00,100000.0,100000.0,0.0
2020-07-08 09:30:00-04:00,100000.0,100000.0,0.0
2020-07-09 09:30:00-04:00,100000.0,100000.0,0.0
2020-07-10 09:30:00-04:00,100000.0,100000.0,0.0
2020-07-11 09:30:00-04:00,100000.0,100000.0,0.0
2020-07-13 09:30:00-04:00,100000.0,100000.0,0.0
2020-07-14 09:30:00-04:00,100000.0,100000.0,0.0
2020-07-15 09:30:00-04:00,100000.0,100000.0,0.0
2020-07-16 09:30:00-04:00,100000.0,100000.0,0.0
2020-07-17 09:30:00-04:00,100000.0,100000.0,0.0
2020-07-18 09:30:00-04:00,100000.0,100000.0,0.0
2020-07-20 09:30:00-04:00,100000.0,100000.0,0.0
2020-07-21 09:30:00-04:00,100000.0,100000.0,0.0
2020-07-22 09:30:00-04:00,100000.0,100000.0,0.0
2020-07-23 09:30:00-04:00,100000.0,100000.0,0.0
2020-07-24 09:30:00-04:00,100000.0,100000.0,0.0
2020-07-25 09:30:00-04:00,100000.0,100000.0,0.0
2020-07-27 09:30:00-04:00,100000.0,100000.0,0.0
2020-07-28 09:30:00-04:00,100000.0,100000.0,0.0
2020-07-29 09:30:00-04:00,100000.0,100000.0,0.0
2020-07-30 09:30:00-04:00,100000.0,100000.0,0.0
2020-07-31 09:30:00-04:00,100000.0,100000.0,0.0
2020-08-01 09:30:00-04:00,100000.0,100000.0,0.0
2020-08-03 09:30:00-04:00,100000.0,100000.0,0.0
2020-08-04 09:30:00-04:00,100000.0,100000.0,0.0
2020-08-05 09:30:00-04:00,100000.0,100000.0,0.0
2020-08-06 09:30:00-04:00,100000.0,100000.0,0.0
2020-08-07 09:30:00-04:00,100000.0,100000.0,0.0
2020-08-08 09:30:00-04:00,100000.0,100000.0,0.0
2020-08-10 09:30:00-04:00,100000.0,100000.0,0.0
2020-08-11 09:30:00-04:00,100000.0,100000.0,0.0
2020-08-12 09:30:00-04:00,100000.0,100000.0,0.0
2020-08-13 09:30:00-04:00,100000.0,100000.0,0.0
2020-08-14 09:30:00-04:00,100000.0,100000.0,0.0
2020-08-15 09:30:00-04:00,100000.0,100000.0,0.0
2020-08-17 09:30:00-04:00,100000.0,100000.0,0.0
2020-08-18 09:30:00-04:00,100000.0,100000.0,0.0
2020-08-19 09:30:00-04:00,100000.0,100000.0,0.0
2020-08-20 09:30:00-04:00,100000.0,100000.0,0.0
2020-08-21 09:30:00-04:00,100000.0,100000.0,0.0
2020-08-22 09:30:00-04:00,100000.0,100000.0,0.0
2020-08-24 09:30:00-04:00,100000.0,100000.0,0.0
2020-08-25 09:30:00-04:00,100000.0,100000.0,0.0
2020-08-26 09:30:00-04:00,100000.0,100000.0,0.0
2020-08-27 09:30:00-04:00,100000.0,100000.0,0.0
2020-08-28 09:30:00-04:00,100000.0,100000.0,0.0
2020-08-29 09:30:00-04:00,100000.0,100000.0,0.0
2020-08-31 09:30:00-04:00,100000.0,100000.0,0.0
2020-09-01 09:30:00-04:00,100000.0,100000.0,0.0
2020-09-02 09:30:00-04:00,100000.0,100000.0,0.0
2020-09-03 09:30:00-04:00,100000.0,100000.0,0.0
2020-09-04 09:30:00-04:00,100000.0,100000.0,0.0
2020-09-05 09:30:00-04:00,100000.0,100000.0,0.0
2020-09-08 09:30:00-04:00,100000.0,100000.0,0.0
2020-09-09 09:30:00-04:00,100000.0,100000.0,0.0
2020-09-10 09:30:00-04:00,100000.0,100000.0,0.0
2020-09-11 09:30:00-04:00,100000.0,100000.0,0.0
2020-09-12 09:30:00-04:00,100000.0,100000.0,0.0
2020-09-14 09:30:00-04:00,100000.0,100000.0,0.0
2020-09-15 09:30:00-04:00,100000.0,100000.0,0.0
2020-09-16 09:30:00-04:00,100000.0,100000.0,0.0
2020-09-17 09:30:00-04:00,100000.0,100000.0,0.0
2020-09-18 09:30:00-04:00,100000.0,100000.0,0.0
2020-09-19 09:30:00-04:00,100000.0,100000.0,0.0
2020-09-21 09:30:00-04:00,100000.0,100000.0,0.0
2020-09-22 09:30:00-04:00,100000.0,100000.0,0.0
2020-09-23 09:30:00-04:00,100000.0,100000.0,0.0
2020-09-24 09:30:00-04:00,100000.0,100000.0,0.0
2020-09-25 09:30:00-04:00,100000.0,100000.0,0.0
2020-09-26 09:30:00-04:00,100000.0,100000.0,0.0
2020-09-28 09:30:00-04:00,100000.0,100000.0,0.0
2020-09-29 09:30:00-04:00,100000.0,100000.0,0.0
2020-09-30 09:30:00-04:00,100000.0,100000.0,0.0
2020-10-01 09:30:00-04:00,100000.0,100000.0,0.0
2020-10-02 09:30:00-04:00,100000.0,100000.0,0.0
2020-10-03 09:30:00-04:00,100000.0,100000.0,0.0
2020-10-05 09:30:00-04:00,100000.0,100000.0,0.0
2020-10-06 09:30:00-04:00,100000.0,100000.0,0.0
2020-10-07 09:30:00-04:00,100000.0,100000.0,0.0
2020-10-08 09:30:00-04:00,100000.0,100000.0,0.0
2020-10-09 09:30:00-04:00,100000.0,100000.0,0.0
2020-10-10 09:30:00-04:00,100000.0,100000.0,0.0
2020-10-12 09:30:00-04:00,100000.0,100000.0,0.0
2020-10-13 09:30:00-04:00,100000.0,100000.0,0.0
2020-10-14 09:30:00-04:00,100000.0,100000.0,0.0
2020-10-15 09:30:00-04:00,100000.0,100000.0,0.0
2020-10-16 09:30:00-04:00,100000.0,100000.0,0.0
2020-10-17 09:30:00-04:00,100000.0,100000.0,0.0
2020-10-19 09:30:00-04:00,100000.0,100000.0,0.0
2020-10-20 09:30:00-04:00,100000.0,100000.0,0.0
2020-10-21 09:30:00-04:00,100000.0,100000.0,0.0
2020-10-22 09:30:00-04:00,100000.0,100000.0,0.0
2020-10-23 09:30:00-04:00,100000.0,100000.0,0.0
2020-10-24 09:30:00-04:00,100000.0,100000.0,0.0
2020-10-26 09:30:00-04:00,100000.0,100000.0,0.0
2020-10-27 09:30:00-04:00,100000.0,100000.0,0.0
2020-10-28 09:30:00-04:00,100000.0,100000.0,0.0
2020-10-29 09:30:00-04:00,100000.0,100000.0,0.0
2020-10-30 09:30:00-04:00,100000.0,100000.0,0.0
2020-10-31 09:30:00-04:00,100000.0,100000.0,0.0
2020-11-02 09:30:00-05:00,100000.0,100000.0,0.0
2020-11-03 09:30:00-05:00,100000.0,100000.0,0.0
2020-11-04 09:30:00-05:00,100000.0,100000.0,0.0
2020-11-05 09:30:00-05:00,100000.0,100000.0,0.0
2020-11-06 09:30:00-05:00,100000.0,100000.0,0.0
2020-11-07 09:30:00-05:00,100000.0,100000.0,0.0
2020-11-09 09:30:00-05:00,100000.0,100000.0,0.0
2020-11-10 09:30:00-05:00,100000.0,100000.0,0.0
2020-11-11 09:30:00-05:00,100000.0,100000.0,0.0
2020-11-12 09:30:00-05:00,100000.0,100000.0,0.0
2020-11-13 09:30:00-05:00,100000.0,100000.0,0.0
2020-11-14 09:30:00-05:00,100000.0,100000.0,0.0
2020-11-16 09:30:00-05:00,100000.0,100000.0,0.0
2020-11-17 09:30:00-05:00,100000.0,100000.0,0.0
2020-11-18 09:30:00-05:00,100000.0,100000.0,0.0
2020-11-19 09:30:00-05:00,100000.0,100000.0,0.0
2020-11-20 09:30:00-05:00,100000.0,100000.0,0.0
2020-11-21 09:30:00-05:00,100000.0,100000.0,0.0
2020-11-23 09:30:00-05:00,100000.0,100000.0,0.0
2020-11-24 09:30:00-05:00,100000.0,100000.0,0.0
2020-11-25 09:30:00-05:00,100000.0,100000.0,0.0
2020-11-26 09:30:00-05:00,100000.0,100000.0,0.0
2020-11-27 09:30:00-05:00,100000.0,100000.0,0.0
2020-11-28 09:30:00-05:00,100000.0,100000.0,0.0
2020-11-30 09:30:00-05:00,100000.0,100000.0,0.0
2020-12-01 09:30:00-05:00,100000.0,100000.0,0.0
2020-12-02 09:30:00-05:00,100000.0,100000.0,0.0
2020-12-03 09:30:00-05:00,100000.0,100000.0,0.0
2020-12-04 09:30:00-05:00,100000.0,140150.44177246094,0.0
2020-12-05 09:30:00-05:00,99978.88354492188,196147.1593017578,-0.00021116455078129537
2020-12-07 09:30:00-05:00,99978.88354492188,196147.1593017578,0.0
2020-12-08 09:30:00-05:00,99542.80200195312,196147.1593017578,-0.004361736473810662
2020-12-09 09:30:00-05:00,99210.99621582031,196147.1593017578,-0.003333297631367693
2020-12-10 09:30:00-05:00,98797.03698730469,196147.1593017578,-0.0041725135751596865
2020-12-11 09:30:00-05:00,101596.80200195312,196147.1593017578,0.028338552450800858
2020-12-12 09:30:00-05:00,101091.20007324219,196147.1593017578,-0.004976553579916998
2020-12-14 09:30:00-05:00,101091.20007324219,196147.1593017578,0.0
2020-12-15 09:30:00-05:00,100373.88354492188,196147.1593017578,-0.007095736600224445
2020-12-16 09:30:00-05:00,99334.24084472656,196147.1593017578,-0.010357701261304975
2020-12-17 09:30:00-05:00,98913.95544433594,196147.1593017578,-0.004231022423049402
2020-12-18 09:30:00-05:00,97988.07775878906,196147.1593017578,-0.009360435354017538
2020-12-19 09:30:00-05:00,97662.59814453125,196147.1593017578,-0.0033216246476334144
2020-12-21 09:30:00-05:00,97662.59814453125,196147.1593017578,0.0
2020-12-22 09:30:00-05:00,99305.80200195312,196147.1593017578,0.016825313770478356
2020-12-23 09:30:00-05:00,98234.55737304688,196147.1593017578,-0.010787331729974703
2020-12-24 09:30:00-05:00,98247.20007324219,196147.1593017578,0.00012869911091772934
2020-12-25 09:30:00-05:00,98670.63891601562,196147.1593017578,0.004309932928956428
2020-12-28 09:30:00-05:00,98670.63891601562,196147.1593017578,0.0
2020-12-29 09:30:00-05:00,97476.15930175781,196147.1593017578,-0.012105724938849427
2020-12-30 09:30:00-05:00,96907.36315917969,196147.1593017578,-0.005835233421715991
2020-12-31 09:30:00-05:00,96872.59814453125,196147.1593017578,-0.00035874482098263716
2021-01-01 09:30:00-05:00,97280.24084472656,196147.1593017578,0.004208028978299083
2021-01-04 09:30:00-05:00,97280.24084472656,196147.1593017578,0.0
2021-01-05 09:30:00-05:00,96572.40393066406,196147.1593017578,-0.007276266052756886
2021-01-06 09:30:00-05:00,98727.5166015625,196147.1593017578,0.02231603007879701
2021-01-07 09:30:00-05:00,99135.15930175781,196147.1593017578,0.004128967426988428
2021-01-08 09:30:00-05:00,98098.6796875,196147.1593017578,-0.010455217115280635
2021-01-09 09:30:00-05:00,95867.72045898438,196147.1593017578,-0.022741990367479925
2021-01-11 09:30:00-05:00,95867.72045898438,196147.1593017578,0.0
2021-01-12 09:30:00-05:00,96297.47583007812,196147.1593017578,0.00448279534588103
2021-01-13 09:30:00-05:00,96777.80200195312,196147.1593017578,0.004987941456768397
2021-01-14 09:30:00-05:00,96863.11853027344,196147.1593017578,0.0008815712545175991
2021-01-15 09:30:00-05:00,96133.15930175781,196147.1593017578,-0.007535987273499578
2021-01-16 09:30:00-05:00,96882.07775878906,196147.1593017578,0.007790428011217543
2021-01-19 09:30:00-05:00,96882.07775878906,196147.1593017578,0.0
2021-01-20 09:30:00-05:00,96844.15930175781,196147.1593017578,-0.00039138773556923745
2021-01-21 09:30:00-05:00,94982.91467285156,196147.1593017578,-0.019218966247688485
2021-01-22 09:30:00-05:00,93399.76123046875,196147.1593017578,-0.01666777070208514
2021-01-23 09:30:00-05:00,93355.5166015625,196147.1593017578,-0.00047371244126714895
2021-01-25 09:30:00-05:00,93355.5166015625,196147.1593017578,0.0
2021-01-26 09:30:00-05:00,92211.59814453125,196147.1593017578,-0.012253356830678186
2021-01-27 09:30:00-05:00,92230.55737304688,196147.1593017578,0.0002056056819004226
2021-01-28 09:30:00-05:00,93048.99621582031,196147.1593017578,0.008873836026633608
2021-01-29 09:30:00-05:00,94815.43505859375,196147.1593017578,0.01898396451989992
2021-01-30 09:30:00-05:00,95159.88354492188,196147.1593017578,0.003632831364590139
2021-02-01 09:30:00-05:00,95159.88354492188,196147.1593017578,0.0
2021-02-02 09:30:00-05:00,95624.40393066406,196147.1593017578,0.004881472826970157
2021-02-03 09:30:00-05:00,93295.47583007812,196147.1593017578,-0.024354955480555107
2021-02-04 09:30:00-05:00,91924.03698730469,196147.1593017578,-0.014699950137681661
2021-02-05 09:30:00-05:00,92556.03698730469,196147.1593017578,0.006875242001036952
2021-02-06 09:30:00-05:00,91481.63891601562,196147.1593017578,-0.011608082046948853
2021-02-08 09:30:00-05:00,91233.47827148438,152177.95849609375,-0.0027126825390511033
2021-02-09 09:30:00-05:00,90887.55737304688,152177.95849609375,-0.0037916004628053557
2021-02-10 09:30:00-05:00,90613.94777832032,90613.94777832032,-0.0030104186165277325
2021-02-11 09:30:00-05:00,90613.94777832032,90613.94777832032,0.0
2021-02-12 09:30:00-05:00,90613.94777832032,90613.94777832032,0.0
2021-02-13 09:30:00-05:00,90613.94777832032,90613.94777832032,0.0
2021-02-16 09:30:00-05:00,90613.94777832032,90613.94777832032,0.0
2021-02-17 09:30:00-05:00,90613.94777832032,90613.94777832032,0.0
2021-02-18 09:30:00-05:00,90613.94777832032,90613.94777832032,0.0
2021-02-19 09:30:00-05:00,90613.94777832032,90613.94777832032,0.0
2021-02-20 09:30:00-05:00,90613.94777832032,90613.94777832032,0.0
2021-02-22 09:30:00-05:00,90613.94777832032,90613.94777832032,0.0
2021-02-23 09:30:00-05:00,90613.94777832032,90613.94777832032,0.0
2021-02-24 09:30:00-05:00,90613.94777832032,90613.94777832032,0.0
2021-02-25 09:30:00-05:00,90613.94777832032,90613.94777832032,0.0
2021-02-26 09:30:00-05:00,90613.94777832032,90613.94777832032,0.0
2021-02-27 09:30:00-05:00,90613.94777832032,90613.94777832032,0.0
2021-03-01 09:30:00-05:00,90613.94777832032,90613.94777832032,0.0
2021-03-02 09:30:00-05:00,90613.94777832032,90613.94777832032,0.0
2021-03-03 09:30:00-05:00,90613.94777832032,90613.94777832032,0.0
2021-03-04 09:30:00-05:00,90613.94777832032,90613.94777832032,0.0
2021-03-05 09:30:00-05:00,90613.94777832032,90613.94777832032,0.0
2021-03-06 09:30:00-05:00,90613.94777832032,90613.94777832032,0.0
2021-03-08 09:30:00-05:00,90613.94777832032,90613.94777832032,0.0
2021-03-09 09:30:00-05:00,90613.94777832032,90613.94777832032,0.0
2021-03-10 09:30:00-05:00,90613.94777832032,90613.94777832032,0.0
2021-03-11 09:30:00-05:00,90613.94777832032,90613.94777832032,0.0
2021-03-12 09:30:00-05:00,90613.94777832032,90613.94777832032,0.0
2021-03-13 09:30:00-05:00,90613.94777832032,90613.94777832032,0.0
2021-03-15 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-03-16 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-03-17 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-03-18 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-03-19 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-03-20 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-03-22 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-03-23 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-03-24 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-03-25 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-03-26 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-03-27 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-03-29 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-03-30 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-03-31 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-04-01 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-04-02 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-04-05 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-04-06 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-04-07 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-04-08 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-04-09 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-04-10 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-04-12 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-04-13 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-04-14 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-04-15 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-04-16 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-04-17 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-04-19 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-04-20 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-04-21 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-04-22 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-04-23 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-04-24 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-04-26 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-04-27 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-04-28 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-04-29 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-04-30 09:30:00-04:00,90613.94777832032,90613.94777832032,0.0
2021-05-01 09:30:00-04:00,90613.94777832032,126410.14907226563,0.0
2021-05-03 09:30:00-04:00,90613.94777832032,126410.14907226563,0.0
2021-05-04 09:30:00-04:00,90451.76790771485,126410.14907226563,-0.0017897892607242616
2021-05-05 09:30:00-04:00,91052.7893310547,126410.14907226563,0.006644661981101807
2021-05-06 09:30:00-04:00,91191.64907226563,126410.14907226563,0.0015250465387288692
2021-05-07 09:30:00-04:00,91561.58803710938,126410.14907226563,0.004056719761154737
2021-05-08 09:30:00-04:00,90966.92958984376,126410.14907226563,-0.006494627933108954
2021-05-10 09:30:00-04:00,90966.92958984376,126410.14907226563,0.0
2021-05-11 09:30:00-04:00,91135.46920166016,126410.14907226563,0.0018527569587796222
2021-05-12 09:30:00-04:00,92521.94777832032,126410.14907226563,0.015213380572960178
